time,date,close,open,high,low
1595206860.0,2020-07-20 04:01:00,124.8,124.8,124.8,124.8
1595217660.0,2020-07-20 07:01:00,125.07,125.07,125.07,124.95
1595219640.0,2020-07-20 07:34:00,125.25,125.25,125.25,125.25
1595220120.0,2020-07-20 07:42:00,125.44,125.44,125.44,125.44
1595220180.0,2020-07-20 07:43:00,125.4,125.16,125.4,125.16
1595220660.0,2020-07-20 07:51:00,125.38,125.38,125.38,125.38
1595220960.0,2020-07-20 07:56:00,125.55,125.4,125.55,125.4
1595221260.0,2020-07-20 08:01:00,125.32,125.1232,125.4855,125.1
1595221500.0,2020-07-20 08:05:00,125.25,125.25,125.25,125.25
1595221740.0,2020-07-20 08:09:00,125.25,125.26,125.26,125.25
1595222040.0,2020-07-20 08:14:00,125.11,125.25,125.25,125.11
1595222100.0,2020-07-20 08:15:00,125.3,125.3,125.3,125.3
1595222220.0,2020-07-20 08:17:00,125.11,125.11,125.11,125.11
1595222580.0,2020-07-20 08:23:00,125.3,125.28,125.3,125.28
1595223060.0,2020-07-20 08:31:00,125.05,125.0512,125.0512,125.05
1595223300.0,2020-07-20 08:35:00,125.05,125.05,125.05,125.05
1595223960.0,2020-07-20 08:46:00,125.06,125.0599,125.06,125.05
1595224020.0,2020-07-20 08:47:00,125.06,125.06,125.06,125.06
1595224260.0,2020-07-20 08:51:00,125.06,125.06,125.06,125.06
1595224560.0,2020-07-20 08:56:00,125.294,125.294,125.294,125.294
1595225040.0,2020-07-20 09:04:00,125.3,125.3,125.3,125.3
1595225160.0,2020-07-20 09:06:00,125.25,125.25,125.25,125.25
1595225700.0,2020-07-20 09:15:00,125.23,125.23,125.23,125.23
1595225760.0,2020-07-20 09:16:00,125.23,125.23,125.23,125.23
1595225940.0,2020-07-20 09:19:00,125.2999,125.2999,125.2999,125.2999
1595226180.0,2020-07-20 09:23:00,125.31,125.3,125.31,125.3
1595226240.0,2020-07-20 09:24:00,125.25,125.31,125.31,125.25
1595226300.0,2020-07-20 09:25:00,125.49,125.25,125.49,125.25
1595226360.0,2020-07-20 09:26:00,125.13,125.13,125.13,125.13
1595226420.0,2020-07-20 09:27:00,125.49,125.4,125.49,125.4
1595226540.0,2020-07-20 09:29:00,125.49,125.49,125.49,125.49
1595226600.0,2020-07-20 09:30:00,126.0,125.5,126.0,125.45
1595226660.0,2020-07-20 09:31:00,125.75,126.07,126.33,125.57
1595226720.0,2020-07-20 09:32:00,125.574,125.59,125.74,125.51
1595226780.0,2020-07-20 09:33:00,125.71,125.575,125.715,125.555
1595226840.0,2020-07-20 09:34:00,126.06,125.71,126.06,125.62
1595226900.0,2020-07-20 09:35:00,126.34,126.04,126.34,126.015
1595226960.0,2020-07-20 09:36:00,126.355,126.23,126.3799,126.1857
1595227020.0,2020-07-20 09:37:00,125.8,126.33,126.37,125.8
1595227080.0,2020-07-20 09:38:00,126.06,125.8454,126.06,125.8065
1595227140.0,2020-07-20 09:39:00,126.3,126.08,126.3,126.01
1595227200.0,2020-07-20 09:40:00,126.055,126.33,126.33,125.87
1595227260.0,2020-07-20 09:41:00,125.95,126.09,126.12,125.9301
1595227320.0,2020-07-20 09:42:00,125.9,125.9007,125.95,125.76
1595227380.0,2020-07-20 09:43:00,126.09,125.9306,126.09,125.9244
1595227440.0,2020-07-20 09:44:00,126.01,126.08,126.2125,125.929
1595227500.0,2020-07-20 09:45:00,126.075,126.03,126.1237,126.03
1595227560.0,2020-07-20 09:46:00,125.95,126.05,126.063,125.7
1595227620.0,2020-07-20 09:47:00,125.76,125.945,125.945,125.565
1595227680.0,2020-07-20 09:48:00,125.91,125.8,125.95,125.76
1595227740.0,2020-07-20 09:49:00,125.7241,125.86,125.87,125.7
1595227800.0,2020-07-20 09:50:00,125.67,125.72,125.74,125.56
1595227860.0,2020-07-20 09:51:00,125.64,125.59,125.64,125.44
1595227920.0,2020-07-20 09:52:00,125.95,125.7,125.95,125.62
1595227980.0,2020-07-20 09:53:00,126.25,125.975,126.25,125.975
1595228040.0,2020-07-20 09:54:00,126.04,126.17,126.2,126.0
1595228100.0,2020-07-20 09:55:00,126.02,126.07,126.1149,125.92
1595228160.0,2020-07-20 09:56:00,125.58,125.95,125.95,125.55
1595228220.0,2020-07-20 09:57:00,125.9147,125.61,125.95,125.61
1595228280.0,2020-07-20 09:58:00,125.93,125.91,125.96,125.87
1595228340.0,2020-07-20 09:59:00,125.75,125.945,125.945,125.659
1595228400.0,2020-07-20 10:00:00,125.78,125.8,125.91,125.74
1595228460.0,2020-07-20 10:01:00,125.64,125.62,125.65,125.5991
1595228520.0,2020-07-20 10:02:00,125.54,125.62,125.62,125.44
1595228580.0,2020-07-20 10:03:00,125.74,125.53,125.74,125.47
1595228640.0,2020-07-20 10:04:00,125.52,125.7071,125.75,125.46
1595228700.0,2020-07-20 10:05:00,125.44,125.5,125.58,125.44
1595228760.0,2020-07-20 10:06:00,125.465,125.4525,125.55,125.42
1595228820.0,2020-07-20 10:07:00,125.37,125.47,125.51,125.32
1595228880.0,2020-07-20 10:08:00,125.2627,125.4485,125.4485,125.18
1595228940.0,2020-07-20 10:09:00,125.29,125.3,125.42,125.29
1595229000.0,2020-07-20 10:10:00,125.27,125.28,125.29,125.2
1595229060.0,2020-07-20 10:11:00,125.3331,125.3,125.45,125.3
1595229120.0,2020-07-20 10:12:00,125.41,125.3,125.42,125.29
1595229180.0,2020-07-20 10:13:00,125.39,125.39,125.505,125.39
1595229240.0,2020-07-20 10:14:00,125.2178,125.37,125.39,125.2178
1595229300.0,2020-07-20 10:15:00,125.265,125.21,125.265,125.14
1595229360.0,2020-07-20 10:16:00,125.24,125.28,125.29,125.23
1595229420.0,2020-07-20 10:17:00,125.33,125.2256,125.34,125.2256
1595229480.0,2020-07-20 10:18:00,125.3,125.33,125.4388,125.27
