timestamp,open,high,low,close,volume
2020-07-30 17:50:00,123.5500,123.5500,123.5500,123.5500,10853
2020-07-30 17:45:00,123.5500,123.5500,123.3300,123.5500,801
2020-07-30 17:40:00,123.5000,123.5000,123.5000,123.5000,148
2020-07-30 17:30:00,123.3100,123.3100,123.3100,123.3100,516
2020-07-30 17:25:00,123.4500,123.4500,123.4500,123.4500,30741
2020-07-30 17:20:00,123.4498,123.4498,123.4498,123.4498,100
2020-07-30 17:15:00,123.5000,123.5500,123.5000,123.5000,946
2020-07-30 17:10:00,123.5500,123.5500,123.5500,123.5500,200
2020-07-30 17:05:00,123.5000,123.5000,123.5000,123.5000,347
2020-07-30 16:55:00,123.3700,123.3700,123.3700,123.3700,105
2020-07-30 16:50:00,123.2500,123.2500,123.2500,123.2500,507
2020-07-30 16:45:00,123.4000,123.4000,123.2500,123.2500,266
2020-07-30 16:40:00,123.4000,123.4000,123.4000,123.4000,503
2020-07-30 16:35:00,123.0100,123.0100,122.9000,123.0000,5037
2020-07-30 16:20:00,123.3900,123.3900,123.3900,123.3900,125
2020-07-30 16:15:00,122.9000,122.9000,122.9000,122.9000,3223
2020-07-30 16:05:00,122.9000,122.9000,122.9000,122.9000,60851
2020-07-30 16:00:00,122.8850,122.9200,122.8000,122.9150,180473
2020-07-30 15:55:00,122.9100,122.9900,122.7300,122.8800,130707
2020-07-30 15:50:00,123.0000,123.0500,122.8800,122.9100,48617
2020-07-30 15:45:00,123.0800,123.1300,122.9600,122.9900,61020
2020-07-30 15:40:00,123.1400,123.1800,123.0800,123.0800,64073
2020-07-30 15:35:00,122.9800,123.1800,122.9750,123.1400,51437
2020-07-30 15:30:00,123.0250,123.0500,122.9450,123.0050,35642
2020-07-30 15:25:00,123.0100,123.1100,122.9100,123.0200,39738
2020-07-30 15:20:00,122.7500,123.0500,122.6800,123.0100,37952
2020-07-30 15:15:00,122.7800,122.8300,122.6700,122.7400,64093
2020-07-30 15:10:00,122.8150,122.8590,122.7500,122.7650,45140
2020-07-30 15:05:00,122.9100,123.0700,122.8000,122.8300,36380
2020-07-30 15:00:00,122.8900,122.9600,122.8400,122.9000,27012
2020-07-30 14:55:00,123.1073,123.1073,122.8600,122.8600,45438
2020-07-30 14:50:00,123.1000,123.1800,123.0500,123.0750,28751
2020-07-30 14:45:00,122.9800,123.1000,122.9800,123.0950,28877
2020-07-30 14:40:00,122.9542,123.0300,122.9300,122.9700,23734
2020-07-30 14:35:00,122.8300,123.0000,122.8200,122.9550,21355
2020-07-30 14:30:00,122.9000,122.9281,122.7500,122.8200,29030
2020-07-30 14:25:00,122.7300,122.9200,122.7000,122.8900,34713
2020-07-30 14:20:00,122.6799,122.8500,122.6700,122.7534,26285
2020-07-30 14:15:00,122.8000,122.8000,122.6535,122.6535,29902
2020-07-30 14:10:00,122.6900,122.8400,122.6900,122.8059,20525
2020-07-30 14:05:00,122.7800,122.8100,122.6390,122.6939,61524
2020-07-30 14:00:00,122.8800,122.9000,122.7400,122.7600,33009
2020-07-30 13:55:00,122.8300,122.8800,122.8100,122.8800,16320
2020-07-30 13:50:00,122.8600,122.8800,122.8000,122.8200,28006
2020-07-30 13:45:00,122.8300,122.8800,122.8100,122.8800,15454
2020-07-30 13:40:00,122.9000,122.9400,122.8150,122.8150,18514
2020-07-30 13:35:00,123.0500,123.0550,122.8100,122.8800,34000
2020-07-30 13:30:00,123.1700,123.1700,122.9900,123.0400,21804
2020-07-30 13:25:00,123.4478,123.4500,123.1700,123.1700,31229
2020-07-30 13:20:00,123.4500,123.5100,123.4300,123.4400,23877
2020-07-30 13:15:00,123.2900,123.4800,123.2700,123.4599,45008
2020-07-30 13:10:00,123.1900,123.3000,123.1800,123.2800,27468
2020-07-30 13:05:00,123.0350,123.1800,123.0300,123.1800,21656
2020-07-30 13:00:00,123.0100,123.0810,122.9750,123.0400,19128
2020-07-30 12:55:00,122.9500,123.0750,122.9500,122.9901,20104
2020-07-30 12:50:00,122.9900,123.0100,122.8900,122.9300,40217
2020-07-30 12:45:00,122.9900,123.0400,122.9500,122.9823,22484
2020-07-30 12:40:00,123.0382,123.0700,122.9800,123.0016,21233
2020-07-30 12:35:00,123.1500,123.2200,123.0300,123.0300,18350
2020-07-30 12:30:00,123.1400,123.1600,123.1000,123.1300,14444
2020-07-30 12:25:00,123.2000,123.2339,123.0310,123.1200,30651
2020-07-30 12:20:00,122.7400,123.2350,122.7350,123.2350,46684
2020-07-30 12:15:00,122.6000,122.7400,122.6000,122.7300,17387
2020-07-30 12:10:00,122.6850,122.7200,122.5935,122.6300,24267
2020-07-30 12:05:00,122.7600,122.8400,122.6400,122.6600,21661
2020-07-30 12:00:00,122.7286,122.7800,122.6500,122.7500,19354
2020-07-30 11:55:00,122.7772,122.7900,122.6100,122.7000,20099
2020-07-30 11:50:00,122.8327,122.8327,122.6900,122.8000,34269
2020-07-30 11:45:00,122.6650,122.8450,122.6300,122.8100,35820
2020-07-30 11:40:00,122.7100,122.8100,122.5900,122.6800,33416
2020-07-30 11:35:00,122.7900,122.7900,122.5600,122.6750,32583
2020-07-30 11:30:00,122.8800,122.9000,122.7000,122.7600,44101
2020-07-30 11:25:00,122.9700,122.9870,122.8500,122.8900,33654
2020-07-30 11:20:00,122.8000,123.0600,122.7800,122.9600,41932
2020-07-30 11:15:00,122.6700,122.9400,122.6700,122.7900,34749
2020-07-30 11:10:00,122.6600,122.6950,122.5000,122.6550,33258
2020-07-30 11:05:00,122.5300,122.7100,122.3800,122.6600,61030
2020-07-30 11:00:00,122.1600,122.5200,122.1450,122.5100,115091
2020-07-30 10:55:00,122.2800,122.3200,122.1500,122.1700,35688
2020-07-30 10:50:00,122.3400,122.4400,122.2210,122.2800,34523
2020-07-30 10:45:00,122.6400,122.6658,122.2900,122.3100,42728
2020-07-30 10:40:00,122.4400,122.7300,122.2200,122.6500,57051
2020-07-30 10:35:00,122.1500,122.4300,122.0689,122.4300,38669
2020-07-30 10:30:00,122.1632,122.2200,122.0000,122.1490,66825
2020-07-30 10:25:00,122.0100,122.1900,121.8200,122.1700,58242
2020-07-30 10:20:00,121.9100,122.0800,121.7800,122.0400,58965
2020-07-30 10:15:00,122.0600,122.1300,121.8000,121.9200,57912
2020-07-30 10:10:00,121.9200,122.1000,121.6400,122.0600,90611
2020-07-30 10:05:00,122.0700,122.1300,121.8200,121.9400,139814
2020-07-30 10:00:00,122.5900,122.6100,122.0300,122.1000,76675
2020-07-30 09:55:00,122.8200,122.9300,122.5500,122.5950,77751
2020-07-30 09:50:00,123.0900,123.1800,122.8200,122.8700,63208
2020-07-30 09:45:00,123.4000,123.4300,122.9200,123.1300,95310
2020-07-30 09:40:00,123.6700,123.7700,123.1850,123.3900,96390
2020-07-30 09:35:00,123.7100,123.9046,123.5600,123.6800,270466
2020-07-30 09:30:00,123.7001,123.9900,123.7001,123.9900,721
2020-07-30 09:20:00,123.6800,123.7600,123.6800,123.7600,1287
2020-07-30 09:10:00,123.6900,123.6900,123.5000,123.5000,1139
2020-07-30 09:05:00,123.6700,123.7400,123.4600,123.4600,4812
2020-07-30 09:00:00,123.9300,123.9300,123.9200,123.9200,615
2020-07-30 08:55:00,124.2400,124.2400,124.2400,124.2400,100
2020-07-30 08:50:00,124.1000,124.2500,124.0700,124.0700,1407
2020-07-30 08:45:00,124.2300,124.2300,124.2300,124.2300,206
2020-07-30 08:20:00,124.0700,124.0700,124.0700,124.0700,206
2020-07-30 08:15:00,124.3000,124.3000,124.3000,124.3000,215
2020-07-30 08:05:00,123.9855,123.9855,123.9855,123.9855,337
2020-07-30 07:50:00,124.6500,124.6500,124.6500,124.6500,313
2020-07-30 07:05:00,124.1800,124.2500,123.9400,123.9400,1086
2020-07-30 04:05:00,124.6300,124.6300,124.6300,124.6300,105
2020-07-29 17:05:00,125.3300,125.3300,125.3300,125.3300,477
2020-07-29 16:50:00,125.3500,125.4000,125.3500,125.4000,2100
2020-07-29 16:45:00,125.3500,125.3500,125.3200,125.3200,7153
2020-07-29 16:35:00,125.3500,125.3500,125.3500,125.3500,241
2020-07-29 16:30:00,125.3200,125.3200,125.3200,125.3200,134106
2020-07-29 16:05:00,125.3200,125.3200,125.3200,125.3200,65679
2020-07-29 16:00:00,125.3400,125.4000,125.1900,125.3200,136534
2020-07-29 15:55:00,125.6800,125.6950,125.3400,125.3400,65362
2020-07-29 15:50:00,125.7200,125.7700,125.5709,125.7100,44753
2020-07-29 15:45:00,125.9250,125.9250,125.7100,125.7400,34414
2020-07-29 15:40:00,125.8700,125.9900,125.8000,125.9100,32091
2020-07-29 15:35:00,125.6800,125.9400,125.6300,125.8675,32333
2020-07-29 15:30:00,125.7000,125.7600,125.5200,125.7250,33566
2020-07-29 15:25:00,125.5650,125.7900,125.5650,125.7209,29267
2020-07-29 15:20:00,125.4000,125.5700,125.3600,125.5400,22547
2020-07-29 15:15:00,125.3100,125.4000,125.2500,125.3900,25342
2020-07-29 15:10:00,125.0700,125.3000,125.0500,125.2950,25213
2020-07-29 15:05:00,125.2300,125.2600,125.0600,125.0700,36664
2020-07-29 15:00:00,125.5534,125.5534,125.2000,125.2100,40558
2020-07-29 14:55:00,125.4200,125.5570,125.4000,125.5523,38402
2020-07-29 14:50:00,125.4750,125.4750,125.3700,125.4200,26010
2020-07-29 14:45:00,125.3700,125.5399,125.3633,125.4700,38298
2020-07-29 14:40:00,125.2800,125.3700,125.2700,125.3500,22189
2020-07-29 14:35:00,125.1700,125.3300,125.1450,125.2800,27790
2020-07-29 14:30:00,125.1500,125.2000,125.1300,125.1600,16283
2020-07-29 14:25:00,125.2450,125.2537,125.1300,125.1500,17760
2020-07-29 14:20:00,125.2300,125.2800,125.1800,125.2500,18349
2020-07-29 14:15:00,125.1300,125.2800,125.0400,125.2100,24851
2020-07-29 14:10:00,125.0100,125.1296,125.0050,125.1150,16222
2020-07-29 14:05:00,125.0000,125.2200,124.8900,125.0000,32025
2020-07-29 14:00:00,124.9500,124.9937,124.9000,124.9937,15394
2020-07-29 13:55:00,124.8800,124.9650,124.8389,124.9430,13137
2020-07-29 13:50:00,124.9300,124.9500,124.8400,124.8750,18800
2020-07-29 13:45:00,125.0500,125.0800,124.9300,124.9400,66178
2020-07-29 13:40:00,125.0800,125.1300,125.0600,125.0600,13814
2020-07-29 13:35:00,125.1400,125.1500,125.0700,125.0800,13712
2020-07-29 13:30:00,125.1300,125.1400,125.0900,125.1283,22000
2020-07-29 13:25:00,125.1152,125.1900,125.1152,125.1200,21890
2020-07-29 13:20:00,125.0550,125.1800,125.0300,125.1100,18517
2020-07-29 13:15:00,124.9449,125.0300,124.9300,125.0300,23595
2020-07-29 13:10:00,124.9270,124.9600,124.8600,124.9300,11829
2020-07-29 13:05:00,124.8500,124.9700,124.8289,124.9300,21415
2020-07-29 13:00:00,124.8450,124.8900,124.8000,124.8400,20596
2020-07-29 12:55:00,124.8500,124.9100,124.8200,124.8550,10764
2020-07-29 12:50:00,124.8400,124.8478,124.7700,124.8478,12323
2020-07-29 12:45:00,124.8950,124.9000,124.8100,124.8550,14651
2020-07-29 12:40:00,124.8400,124.9200,124.8250,124.8932,15190
2020-07-29 12:35:00,124.8200,124.9000,124.8200,124.8300,10362
2020-07-29 12:30:00,124.8650,124.9000,124.7890,124.8000,12219
2020-07-29 12:25:00,124.8400,124.8800,124.8000,124.8500,39468
2020-07-29 12:20:00,124.7600,124.8300,124.7000,124.8200,24222
2020-07-29 12:15:00,124.7706,124.8700,124.7500,124.7600,20306
2020-07-29 12:10:00,124.7300,124.8299,124.7300,124.7600,26475
2020-07-29 12:05:00,124.6200,124.7200,124.6200,124.7100,17937
2020-07-29 12:00:00,124.5800,124.6200,124.5700,124.6100,10968
2020-07-29 11:55:00,124.7000,124.7070,124.5400,124.5830,17285
2020-07-29 11:50:00,124.7111,124.7149,124.6400,124.6800,13447
2020-07-29 11:45:00,124.7000,124.7600,124.6500,124.7100,14819
2020-07-29 11:40:00,124.8143,124.8400,124.7000,124.7000,13557
2020-07-29 11:35:00,124.7400,124.9000,124.7400,124.8100,22669
2020-07-29 11:30:00,124.6500,124.7700,124.6450,124.7600,25547
2020-07-29 11:25:00,124.6900,124.7200,124.6000,124.6450,20956
2020-07-29 11:20:00,124.7168,124.7700,124.6600,124.6800,23166
2020-07-29 11:15:00,124.7890,124.7900,124.6700,124.7000,43842
2020-07-29 11:10:00,124.8900,124.8950,124.7200,124.7900,19669
2020-07-29 11:05:00,125.1500,125.1500,124.8850,124.9050,28662
2020-07-29 11:00:00,125.0900,125.2800,125.0900,125.1700,21642
2020-07-29 10:55:00,125.1200,125.2098,125.0550,125.0900,30348
2020-07-29 10:50:00,124.8800,125.1350,124.8800,125.1300,23972
2020-07-29 10:45:00,124.8700,125.0000,124.8400,124.8900,25971
2020-07-29 10:40:00,124.8100,124.8700,124.7400,124.8600,34627
2020-07-29 10:35:00,124.7200,124.8600,124.7007,124.8150,17825
2020-07-29 10:30:00,124.7700,124.8800,124.7200,124.7600,15196
2020-07-29 10:25:00,124.9600,124.9900,124.7200,124.7700,24088
2020-07-29 10:20:00,124.9100,125.0800,124.9000,124.9550,24763
2020-07-29 10:15:00,124.7100,124.9600,124.7000,124.8900,27189
2020-07-29 10:10:00,124.6500,124.8100,124.5400,124.6824,39164
2020-07-29 10:05:00,124.6100,124.7600,124.5100,124.6553,29719
2020-07-29 10:00:00,124.8250,124.8700,124.5600,124.6700,29427
2020-07-29 09:55:00,124.7200,124.8500,124.6300,124.7800,35911
2020-07-29 09:50:00,124.7750,124.7750,124.5100,124.6900,31180
2020-07-29 09:45:00,124.3200,124.7600,124.2550,124.7500,41623
2020-07-29 09:40:00,124.3400,124.7000,124.2400,124.2700,36946
2020-07-29 09:35:00,124.5600,124.7700,124.0700,124.3935,186762
2020-07-29 09:30:00,124.6100,124.6100,124.6000,124.6000,1296
2020-07-29 09:20:00,125.0000,125.0000,124.4700,124.4700,33778
2020-07-29 09:15:00,124.9500,125.0000,124.9500,125.0000,502
2020-07-29 09:10:00,124.8900,124.9400,124.8900,124.9400,318
2020-07-29 08:40:00,124.9176,124.9500,124.9176,124.9500,352
2020-07-29 08:35:00,124.7002,124.8000,124.7002,124.8000,235
2020-07-29 08:30:00,124.9000,124.9000,124.8500,124.8500,1588
2020-07-29 08:05:00,125.0000,125.0100,125.0000,125.0100,421
2020-07-29 08:00:00,125.0000,125.0000,125.0000,125.0000,152
2020-07-29 07:50:00,124.6300,124.6300,124.6300,124.6300,336
2020-07-29 07:45:00,124.6300,124.6300,124.6300,124.6300,100
2020-07-29 07:05:00,125.0000,125.0000,125.0000,125.0000,807
2020-07-29 05:35:00,125.0400,125.0400,125.0400,125.0400,100
2020-07-28 20:00:00,124.7200,124.7200,124.7200,124.7200,200
2020-07-28 18:05:00,124.6000,124.6000,124.6000,124.6000,700
2020-07-28 16:50:00,124.5500,124.5500,124.5500,124.5500,214
2020-07-28 16:45:00,124.5000,124.5000,124.5000,124.5000,106
2020-07-28 16:35:00,124.2200,124.4800,124.2200,124.4700,1502
2020-07-28 16:25:00,124.4700,124.4700,124.4700,124.4700,470
2020-07-28 16:20:00,124.4700,124.4700,124.4700,124.4700,2234
2020-07-28 16:05:00,124.4700,124.4700,124.4700,124.4700,71020
2020-07-28 16:00:00,124.4802,124.5800,124.3000,124.5000,303014
2020-07-28 15:55:00,124.4100,124.4900,124.1500,124.4800,239714
2020-07-28 15:50:00,124.6200,124.6650,124.4116,124.4200,74802
2020-07-28 15:45:00,124.6500,124.6900,124.5600,124.6100,77201
2020-07-28 15:40:00,124.8100,124.8400,124.6400,124.6600,257511
2020-07-28 15:35:00,124.8700,125.0800,124.8137,124.8137,50083
2020-07-28 15:30:00,125.2000,125.2500,124.8500,124.9000,101084
2020-07-28 15:25:00,125.1500,125.2400,125.0800,125.1875,33751
2020-07-28 15:20:00,125.1900,125.2000,125.0800,125.1855,145419
2020-07-28 15:15:00,125.2800,125.3300,125.1600,125.1900,32012
2020-07-28 15:10:00,125.2800,125.3300,125.2500,125.2900,20107
2020-07-28 15:05:00,125.3800,125.4124,125.2822,125.3023,31314
2020-07-28 15:00:00,125.5700,125.5800,125.3700,125.3700,31606
2020-07-28 14:55:00,125.4850,125.5750,125.4510,125.5600,22078
2020-07-28 14:50:00,125.5100,125.6200,125.4850,125.4900,21021
2020-07-28 14:45:00,125.5600,125.5700,125.4600,125.4900,21368
2020-07-28 14:40:00,125.4800,125.5568,125.4400,125.5568,17202
2020-07-28 14:35:00,125.5000,125.5970,125.4900,125.4900,24527
2020-07-28 14:30:00,125.5000,125.5300,125.4800,125.5000,18401
2020-07-28 14:25:00,125.4100,125.6020,125.3900,125.5100,18857
2020-07-28 14:20:00,125.4682,125.4707,125.3500,125.4200,22614
2020-07-28 14:15:00,125.6300,125.6400,125.3600,125.4500,99192
2020-07-28 14:10:00,125.8100,125.8200,125.6100,125.6389,43151
2020-07-28 14:05:00,125.7600,125.8100,125.6600,125.7950,34879
2020-07-28 14:00:00,125.8200,125.8400,125.7600,125.7650,25508
2020-07-28 13:55:00,125.8100,125.8674,125.7900,125.8200,21968
2020-07-28 13:50:00,125.7700,125.8400,125.7700,125.8050,30005
2020-07-28 13:45:00,125.8000,125.8200,125.7600,125.7700,17919
2020-07-28 13:40:00,125.7500,125.8180,125.7300,125.7800,26623
2020-07-28 13:35:00,125.6700,125.7700,125.6700,125.7600,15698
2020-07-28 13:30:00,125.7300,125.7300,125.6500,125.6600,29910
2020-07-28 13:25:00,125.6150,125.7750,125.6150,125.7194,31412
2020-07-28 13:20:00,125.5900,125.6259,125.5300,125.6000,21236
2020-07-28 13:15:00,125.5800,125.6200,125.5600,125.5900,15988
2020-07-28 13:10:00,125.4770,125.6191,125.4501,125.6058,21611
2020-07-28 13:05:00,125.4300,125.4899,125.4300,125.4600,25666
2020-07-28 13:00:00,125.2500,125.4300,125.2400,125.4300,34002
2020-07-28 12:55:00,125.2100,125.2800,125.1900,125.2450,19091
2020-07-28 12:50:00,125.1800,125.2300,125.1700,125.2000,21111
2020-07-28 12:45:00,125.1700,125.2200,125.1250,125.1939,21620
2020-07-28 12:40:00,125.1500,125.2200,125.1300,125.1800,18380
2020-07-28 12:35:00,125.1450,125.1800,125.1200,125.1453,24283
2020-07-28 12:30:00,125.0778,125.1700,125.0700,125.1500,35785
2020-07-28 12:25:00,125.1500,125.1800,125.0200,125.0700,30562
2020-07-28 12:20:00,125.2100,125.2898,125.1300,125.1713,15349
2020-07-28 12:15:00,125.2100,125.2950,125.1300,125.2700,26247
2020-07-28 12:10:00,125.2920,125.2920,125.1500,125.2100,22166
2020-07-28 12:05:00,125.4079,125.4079,125.2700,125.3100,24817
2020-07-28 12:00:00,125.3300,125.4200,125.2900,125.4000,18567
2020-07-28 11:55:00,125.4400,125.4500,125.3100,125.3488,21858
2020-07-28 11:50:00,125.3600,125.4650,125.3400,125.4400,25967
2020-07-28 11:45:00,125.3950,125.4500,125.3450,125.3600,20185
2020-07-28 11:40:00,125.3200,125.4500,125.2661,125.3950,15051
2020-07-28 11:35:00,125.5200,125.5400,125.3100,125.3100,31779
2020-07-28 11:30:00,125.4000,125.5700,125.3850,125.4900,17387
2020-07-28 11:25:00,125.3242,125.4200,125.3242,125.3950,16105
2020-07-28 11:20:00,125.5400,125.5400,125.3200,125.3300,89058
2020-07-28 11:15:00,125.1700,125.5500,125.1700,125.5100,66891
2020-07-28 11:10:00,125.1500,125.1900,125.0200,125.1600,30806
2020-07-28 11:05:00,125.4850,125.5600,125.1800,125.2000,49033
2020-07-28 11:00:00,125.5300,125.7400,125.4800,125.4900,27474
